txn_id,date,year,month,day,month_index,member,member_clean,role,merchant,category,category_clean,subcategory,account,payment_method,direction,amount,signed_amount,amount_abs,income_amount,expense_amount,savings_amount,debt_amount,essential_amount,asset_amount,currency,recurring,recurring_value,essential,essential_value,source,location,location_clean,note,anomaly_issue,anomaly_severity,anomaly_score,duplicate_key
TXN00181,2021-04-14,2021,4,14,4,Ola,Ola,family,Cinema,entertainment,entertainment,cinema,credit_card,card,out,171.23,-171.23,171.23,0,171.23,0,0,0,0,PLN,false,0,false,0,card,Online,Online,,,none,0,2021-04-14|Ola|Cinema|171.23|entertainment
TXN00182,2021-04-15,2021,4,15,4,Ola,Ola,family,Streaming Store,entertainment,entertainment,games,credit_card,card,out,161.41,-161.41,161.41,0,161.41,0,0,0,0,PLN,false,0,false,0,card,Praga,Praga,,,none,0,2021-04-15|Ola|Streaming Store|161.41|entertainment
TXN00183,2021-04-06,2021,4,6,4,Anna,Anna,family,Streaming Store,entertainment,entertainment,culture,credit_card,card,out,265.25,-265.25,265.25,0,265.25,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2021-04-06|Anna|Streaming Store|265.25|entertainment
TXN00184,2021-04-27,2021,4,27,4,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1207.2,-1207.2,1207.2,0,0,1207.2,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-04-27|Household|Savings Account|1207.2|savings
TXN00185,2021-04-28,2021,4,28,4,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,855.1,-855.1,855.1,0,0,855.1,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-04-28|Household|Brokerage ETF|855.1|investment
TXN00186,2021-04-12,2021,4,12,4,Anna,Anna,family,Shop Refund,refunds,refunds,refund,checking,bank_transfer,in,279.3,279.3,279.3,279.3,0,0,0,0,0,PLN,false,0,false,0,refund,Online,Online,,,none,0,2021-04-12|Anna|Shop Refund|279.3|refunds
TXN00187,2021-05-26,2021,5,26,5,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,8350,8350,8350,8350,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2021-05-26|Anna|City Hospital|8350|income
TXN00188,2021-05-19,2021,5,19,5,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,497.24,497.24,497.24,497.24,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-05-19|Marek|Design Client A|497.24|income
TXN00189,2021-05-03,2021,5,3,5,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,322.77,322.77,322.77,322.77,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-05-03|Marek|Design Client A|322.77|income
TXN00190,2021-05-19,2021,5,19,5,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,334.87,334.87,334.87,334.87,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-05-19|Marek|Consulting Client|334.87|income
TXN00191,2021-05-24,2021,5,24,5,Marek,Marek,parent_freelance,Design Client B,income,income,freelance,checking,bank_transfer,in,525.06,525.06,525.06,525.06,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-05-24|Marek|Design Client B|525.06|income
TXN00192,2021-05-08,2021,5,8,5,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,1042.64,1042.64,1042.64,1042.64,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-05-08|Marek|Consulting Client|1042.64|income
TXN00193,2021-05-02,2021,5,2,5,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,3951.36,-3951.36,3951.36,0,3951.36,0,3951.36,3951.36,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2021-05-02|Household|Bank Habitat|3951.36|housing
TXN00194,2021-05-05,2021,5,5,5,Household,Household,family,Car Finance,debt,debt,car_loan,loan,direct_debit,out,846.72,-846.72,846.72,0,846.72,0,846.72,846.72,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2021-05-05|Household|Car Finance|846.72|debt
TXN00195,2021-05-18,2021,5,18,5,Household,Household,family,Power Grid,utilities,utilities,electricity,checking,direct_debit,out,397.7,-397.7,397.7,0,397.7,0,0,397.7,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-05-18|Household|Power Grid|397.7|utilities
TXN00196,2021-05-11,2021,5,11,5,Household,Household,family,Gas Utility,utilities,utilities,gas,checking,direct_debit,out,249.64,-249.64,249.64,0,249.64,0,0,249.64,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-05-11|Household|Gas Utility|249.64|utilities
TXN00197,2021-05-16,2021,5,16,5,Household,Household,family,Water Utility,utilities,utilities,water,checking,direct_debit,out,146.44,-146.44,146.44,0,146.44,0,0,146.44,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-05-16|Household|Water Utility|146.44|utilities
TXN00198,2021-05-08,2021,5,8,5,Household,Household,family,Fiber Net,utilities,utilities,internet,checking,direct_debit,out,136.12,-136.12,136.12,0,136.12,0,0,136.12,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-05-08|Household|Fiber Net|136.12|utilities
TXN00199,2021-05-24,2021,5,24,5,Marek,Marek,family,Green Farm,groceries,groceries,produce,credit_card,card,out,274.09,-274.09,274.09,0,274.09,0,0,274.09,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-05-24|Marek|Green Farm|274.09|groceries
TXN00200,2021-05-07,2021,5,7,5,Anna,Anna,family,Green Farm,groceries,groceries,weekly_shop,credit_card,card,out,326.17,-326.17,326.17,0,326.17,0,0,326.17,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-05-07|Anna|Green Farm|326.17|groceries
TXN00201,2021-05-08,2021,5,8,5,Anna,Anna,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,320.78,-320.78,320.78,0,320.78,0,0,320.78,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-05-08|Anna|Family Grocer|320.78|groceries
TXN00202,2021-05-18,2021,5,18,5,Marek,Marek,family,Green Farm,groceries,groceries,produce,credit_card,card,out,275.29,-275.29,275.29,0,275.29,0,0,275.29,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-05-18|Marek|Green Farm|275.29|groceries
TXN00203,2021-05-07,2021,5,7,5,Marek,Marek,family,Fresh Market,groceries,groceries,household_items,credit_card,card,out,157.92,-157.92,157.92,0,157.92,0,0,157.92,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-05-07|Marek|Fresh Market|157.92|groceries
TXN00204,2021-05-13,2021,5,13,5,Anna,Anna,family,Fresh Market,groceries,groceries,produce,credit_card,card,out,196.49,-196.49,196.49,0,196.49,0,0,196.49,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-05-13|Anna|Fresh Market|196.49|groceries
TXN00205,2021-05-17,2021,5,17,5,Anna,Anna,family,Corner Bakery,groceries,groceries,bakery,credit_card,card,out,243.41,-243.41,243.41,0,243.41,0,0,243.41,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-05-17|Anna|Corner Bakery|243.41|groceries
TXN00206,2021-05-27,2021,5,27,5,Anna,Anna,family,Fuel Station,transport,transport,tickets,credit_card,card,out,127.15,-127.15,127.15,0,127.15,0,0,127.15,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-05-27|Anna|Fuel Station|127.15|transport
TXN00207,2021-05-23,2021,5,23,5,Anna,Anna,family,Metro Pass,transport,transport,parking,credit_card,card,out,119.04,-119.04,119.04,0,119.04,0,0,119.04,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-05-23|Anna|Metro Pass|119.04|transport
TXN00208,2021-05-22,2021,5,22,5,Anna,Anna,family,Rail Tickets,transport,transport,fuel,credit_card,cash,out,129.1,-129.1,129.1,0,129.1,0,0,129.1,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-05-22|Anna|Rail Tickets|129.1|transport
TXN00209,2021-05-25,2021,5,25,5,Ola,Ola,family,Rail Tickets,transport,transport,fuel,credit_card,card,out,73.71,-73.71,73.71,0,73.71,0,0,73.71,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-05-25|Ola|Rail Tickets|73.71|transport
TXN00210,2021-05-08,2021,5,8,5,Anna,Anna,family,Metro Pass,transport,transport,parking,credit_card,card,out,109.28,-109.28,109.28,0,109.28,0,0,109.28,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-05-08|Anna|Metro Pass|109.28|transport
TXN00211,2021-05-01,2021,5,1,5,Ola,Ola,child,Bookshop,school,school,tuition,credit_card,card,out,109.4,-109.4,109.4,0,109.4,0,0,109.4,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-05-01|Ola|Bookshop|109.4|school
TXN00212,2021-05-15,2021,5,15,5,Kuba,Kuba,child,Bookshop,school,school,activities,credit_card,card,out,129.38,-129.38,129.38,0,129.38,0,0,129.38,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-05-15|Kuba|Bookshop|129.38|school
TXN00213,2021-05-09,2021,5,9,5,Kuba,Kuba,child,Art Class,school,school,tuition,credit_card,card,out,164.96,-164.96,164.96,0,164.96,0,0,164.96,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-05-09|Kuba|Art Class|164.96|school
TXN00214,2021-05-06,2021,5,6,5,Ola,Ola,child,Bookshop,school,school,activities,credit_card,card,out,221.01,-221.01,221.01,0,221.01,0,0,221.01,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-05-06|Ola|Bookshop|221.01|school
TXN00215,2021-05-16,2021,5,16,5,Luna,Luna,dog,Dog Groomer,dog,dog,food,credit_card,card,out,176.97,-176.97,176.97,0,176.97,0,0,176.97,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-05-16|Luna|Dog Groomer|176.97|dog
TXN00216,2021-05-11,2021,5,11,5,Luna,Luna,dog,Dog Groomer,dog,dog,insurance,credit_card,card,out,106.34,-106.34,106.34,0,106.34,0,0,106.34,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-05-11|Luna|Dog Groomer|106.34|dog
TXN00217,2021-05-17,2021,5,17,5,Luna,Luna,dog,Pet Food Store,dog,dog,grooming,credit_card,card,out,120.03,-120.03,120.03,0,120.03,0,0,120.03,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-05-17|Luna|Pet Food Store|120.03|dog
TXN00218,2021-05-22,2021,5,22,5,Marek,Marek,family,Clinic,healthcare,healthcare,medicine,credit_card,card,out,195.72,-195.72,195.72,0,195.72,0,0,195.72,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-05-22|Marek|Clinic|195.72|healthcare
TXN00219,2021-05-07,2021,5,7,5,Kuba,Kuba,family,Pharmacy,healthcare,healthcare,visit,credit_card,card,out,342.58,-342.58,342.58,0,342.58,0,0,342.58,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-05-07|Kuba|Pharmacy|342.58|healthcare
TXN00220,2021-05-15,2021,5,15,5,Household,Household,family,StreamBox,subscriptions,subscriptions,digital,credit_card,direct_debit,out,43.34,-43.34,43.34,0,43.34,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-05-15|Household|StreamBox|43.34|subscriptions
TXN00221,2021-05-10,2021,5,10,5,Household,Household,family,Cloud Drive,subscriptions,subscriptions,digital,credit_card,direct_debit,out,25.8,-25.8,25.8,0,25.8,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-05-10|Household|Cloud Drive|25.8|subscriptions
TXN00222,2021-05-07,2021,5,7,5,Household,Household,family,Music Plus,subscriptions,subscriptions,digital,credit_card,direct_debit,out,29.93,-29.93,29.93,0,29.93,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-05-07|Household|Music Plus|29.93|subscriptions
TXN00223,2021-05-07,2021,5,7,5,Household,Household,family,Kids Learn,subscriptions,subscriptions,digital,credit_card,direct_debit,out,39.22,-39.22,39.22,0,39.22,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-05-07|Household|Kids Learn|39.22|subscriptions
TXN00224,2021-05-06,2021,5,6,5,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,18.58,-18.58,18.58,0,18.58,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-05-06|Household|Dog Tracker|18.58|subscriptions
TXN00225,2021-05-05,2021,5,5,5,Kuba,Kuba,family,Board Game Cafe,entertainment,entertainment,cinema,credit_card,card,out,97.33,-97.33,97.33,0,97.33,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2021-05-05|Kuba|Board Game Cafe|97.33|entertainment
TXN00226,2021-05-30,2021,5,30,5,Household,Household,family,Plumber,repairs,repairs,home,checking,card,out,633.89,-633.89,633.89,0,633.89,0,0,0,0,PLN,false,0,false,0,card,Online,Online,,,none,0,2021-05-30|Household|Plumber|633.89|repairs
TXN00227,2021-05-27,2021,5,27,5,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1209.6,-1209.6,1209.6,0,0,1209.6,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-05-27|Household|Savings Account|1209.6|savings
TXN00228,2021-05-28,2021,5,28,5,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,856.8,-856.8,856.8,0,0,856.8,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-05-28|Household|Brokerage ETF|856.8|investment
TXN00229,2021-05-23,2021,5,23,5,Anna,Anna,family,Shop Refund,refunds,refunds,refund,checking,bank_transfer,in,325.86,325.86,325.86,325.86,0,0,0,0,0,PLN,false,0,false,0,refund,Online,Online,,,none,0,2021-05-23|Anna|Shop Refund|325.86|refunds
TXN00230,2021-06-26,2021,6,26,6,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,8350,8350,8350,8350,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2021-06-26|Anna|City Hospital|8350|income
TXN00231,2021-06-30,2021,6,30,6,Marek,Marek,parent_freelance,Design Client B,income,income,freelance,checking,bank_transfer,in,1011.95,1011.95,1011.95,1011.95,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-06-30|Marek|Design Client B|1011.95|income
TXN00232,2021-06-21,2021,6,21,6,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,822.53,822.53,822.53,822.53,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-06-21|Marek|UX Workshop|822.53|income
TXN00233,2021-06-10,2021,6,10,6,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,344.02,344.02,344.02,344.02,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-06-10|Marek|Design Client A|344.02|income
TXN00234,2021-06-25,2021,6,25,6,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,1141.64,1141.64,1141.64,1141.64,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-06-25|Marek|Design Client A|1141.64|income
TXN00235,2021-06-29,2021,6,29,6,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,829.7,829.7,829.7,829.7,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-06-29|Marek|Consulting Client|829.7|income
TXN00236,2021-06-02,2021,6,2,6,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,3959.2,-3959.2,3959.2,0,3959.2,0,3959.2,3959.2,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2021-06-02|Household|Bank Habitat|3959.2|housing
TXN00237,2021-06-05,2021,6,5,6,Household,Household,family,Car Finance,debt,debt,car_loan,loan,direct_debit,out,848.4,-848.4,848.4,0,848.4,0,848.4,848.4,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2021-06-05|Household|Car Finance|848.4|debt
TXN00238,2021-06-16,2021,6,16,6,Household,Household,family,Power Grid,utilities,utilities,electricity,checking,direct_debit,out,339.66,-339.66,339.66,0,339.66,0,0,339.66,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-06-16|Household|Power Grid|339.66|utilities
TXN00239,2021-06-14,2021,6,14,6,Household,Household,family,Gas Utility,utilities,utilities,gas,checking,direct_debit,out,280.34,-280.34,280.34,0,280.34,0,0,280.34,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-06-14|Household|Gas Utility|280.34|utilities
TXN00240,2021-06-12,2021,6,12,6,Household,Household,family,Water Utility,utilities,utilities,water,checking,direct_debit,out,172.28,-172.28,172.28,0,172.28,0,0,172.28,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-06-12|Household|Water Utility|172.28|utilities
TXN00241,2021-06-09,2021,6,9,6,Household,Household,family,Fiber Net,utilities,utilities,internet,checking,direct_debit,out,118.76,-118.76,118.76,0,118.76,0,0,118.76,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-06-09|Household|Fiber Net|118.76|utilities
TXN00242,2021-06-03,2021,6,3,6,Anna,Anna,family,Local Butcher,groceries,groceries,produce,credit_card,card,out,322.8,-322.8,322.8,0,322.8,0,0,322.8,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-06-03|Anna|Local Butcher|322.8|groceries
TXN00243,2021-06-17,2021,6,17,6,Marek,Marek,family,Family Grocer,groceries,groceries,household_items,credit_card,card,out,227.51,-227.51,227.51,0,227.51,0,0,227.51,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-06-17|Marek|Family Grocer|227.51|groceries
TXN00244,2021-06-01,2021,6,1,6,Anna,Anna,family,Corner Bakery,groceries,groceries,weekly_shop,credit_card,card,out,190.02,-190.02,190.02,0,190.02,0,0,190.02,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-06-01|Anna|Corner Bakery|190.02|groceries
TXN00245,2021-06-25,2021,6,25,6,Anna,Anna,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,216.56,-216.56,216.56,0,216.56,0,0,216.56,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-06-25|Anna|Family Grocer|216.56|groceries
TXN00246,2021-06-03,2021,6,3,6,Anna,Anna,family,Green Farm,groceries,groceries,household_items,credit_card,card,out,286.79,-286.79,286.79,0,286.79,0,0,286.79,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-06-03|Anna|Green Farm|286.79|groceries
TXN00247,2021-06-09,2021,6,9,6,Marek,Marek,family,Corner Bakery,groceries,groceries,produce,credit_card,card,out,238.1,-238.1,238.1,0,238.1,0,0,238.1,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-06-09|Marek|Corner Bakery|238.1|groceries
TXN00248,2021-06-03,2021,6,3,6,Marek,Marek,family,Green Farm,groceries,groceries,bakery,credit_card,card,out,158.21,-158.21,158.21,0,158.21,0,0,158.21,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-06-03|Marek|Green Farm|158.21|groceries
TXN00249,2021-06-02,2021,6,2,6,Ola,Ola,family,Rail Tickets,transport,transport,tickets,credit_card,cash,out,73.41,-73.41,73.41,0,73.41,0,0,73.41,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-06-02|Ola|Rail Tickets|73.41|transport
TXN00250,2021-06-22,2021,6,22,6,Marek,Marek,family,Metro Pass,transport,transport,service,credit_card,cash,out,138.63,-138.63,138.63,0,138.63,0,0,138.63,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-06-22|Marek|Metro Pass|138.63|transport
TXN00251,2021-06-05,2021,6,5,6,Ola,Ola,family,Bike Service,transport,transport,fuel,credit_card,card,out,59.93,-59.93,59.93,0,59.93,0,0,59.93,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-06-05|Ola|Bike Service|59.93|transport
TXN00252,2021-06-16,2021,6,16,6,Ola,Ola,family,Fuel Station,transport,transport,fuel,credit_card,cash,out,78.27,-78.27,78.27,0,78.27,0,0,78.27,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-06-16|Ola|Fuel Station|78.27|transport
TXN00253,2021-06-20,2021,6,20,6,Anna,Anna,family,Metro Pass,transport,transport,parking,credit_card,cash,out,74.37,-74.37,74.37,0,74.37,0,0,74.37,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-06-20|Anna|Metro Pass|74.37|transport
TXN00254,2021-06-03,2021,6,3,6,Kuba,Kuba,family,Metro Pass,transport,transport,tickets,credit_card,card,out,76.46,-76.46,76.46,0,76.46,0,0,76.46,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-06-03|Kuba|Metro Pass|76.46|transport
TXN00255,2021-06-03,2021,6,3,6,Kuba,Kuba,child,Math Tutor,school,school,lunch,credit_card,card,out,126.32,-126.32,126.32,0,126.32,0,0,126.32,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-06-03|Kuba|Math Tutor|126.32|school
TXN00256,2021-06-15,2021,6,15,6,Kuba,Kuba,child,Math Tutor,school,school,activities,credit_card,card,out,132.04,-132.04,132.04,0,132.04,0,0,132.04,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-06-15|Kuba|Math Tutor|132.04|school
TXN00257,2021-06-10,2021,6,10,6,Luna,Luna,dog,Vet Clinic,dog,dog,food,credit_card,card,out,177.96,-177.96,177.96,0,177.96,0,0,177.96,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-06-10|Luna|Vet Clinic|177.96|dog
TXN00258,2021-06-24,2021,6,24,6,Luna,Luna,dog,Dog Groomer,dog,dog,food,credit_card,card,out,73.17,-73.17,73.17,0,73.17,0,0,73.17,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-06-24|Luna|Dog Groomer|73.17|dog
TXN00259,2021-06-07,2021,6,7,6,Luna,Luna,dog,Pet Food Store,dog,dog,grooming,credit_card,card,out,110.6,-110.6,110.6,0,110.6,0,0,110.6,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-06-07|Luna|Pet Food Store|110.6|dog
TXN00260,2021-06-02,2021,6,2,6,Anna,Anna,family,Optician,healthcare,healthcare,medicine,credit_card,card,out,338.03,-338.03,338.03,0,338.03,0,0,338.03,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-06-02|Anna|Optician|338.03|healthcare
TXN00261,2021-06-25,2021,6,25,6,Anna,Anna,family,Optician,healthcare,healthcare,dental,credit_card,card,out,109.03,-109.03,109.03,0,109.03,0,0,109.03,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-06-25|Anna|Optician|109.03|healthcare
TXN00262,2021-06-21,2021,6,21,6,Household,Household,family,StreamBox,subscriptions,subscriptions,digital,credit_card,direct_debit,out,43.68,-43.68,43.68,0,43.68,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-06-21|Household|StreamBox|43.68|subscriptions
TXN00263,2021-06-23,2021,6,23,6,Household,Household,family,Cloud Drive,subscriptions,subscriptions,digital,credit_card,direct_debit,out,26,-26,26,0,26,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-06-23|Household|Cloud Drive|26|subscriptions
TXN00264,2021-06-17,2021,6,17,6,Household,Household,family,Music Plus,subscriptions,subscriptions,digital,credit_card,direct_debit,out,30.16,-30.16,30.16,0,30.16,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-06-17|Household|Music Plus|30.16|subscriptions
TXN00265,2021-06-17,2021,6,17,6,Household,Household,family,Kids Learn,subscriptions,subscriptions,digital,credit_card,direct_debit,out,39.52,-39.52,39.52,0,39.52,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-06-17|Household|Kids Learn|39.52|subscriptions
TXN00266,2021-06-14,2021,6,14,6,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,18.72,-18.72,18.72,0,18.72,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-06-14|Household|Dog Tracker|18.72|subscriptions
TXN00267,2021-06-26,2021,6,26,6,Marek,Marek,family,Streaming Store,entertainment,entertainment,weekend,credit_card,card,out,186.63,-186.63,186.63,0,186.63,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2021-06-26|Marek|Streaming Store|186.63|entertainment
TXN00268,2021-06-01,2021,6,1,6,Anna,Anna,family,Museum,entertainment,entertainment,culture,credit_card,card,out,111.33,-111.33,111.33,0,111.33,0,0,0,0,PLN,false,0,false,0,card,Piaseczno,Piaseczno,,,none,0,2021-06-01|Anna|Museum|111.33|entertainment
TXN00269,2021-06-13,2021,6,13,6,Household,Household,family,Car Service,repairs,repairs,home,checking,card,out,770.11,-770.11,770.11,0,770.11,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2021-06-13|Household|Car Service|770.11|repairs
TXN00270,2021-06-27,2021,6,27,6,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1212,-1212,1212,0,0,1212,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-06-27|Household|Savings Account|1212|savings
TXN00271,2021-06-28,2021,6,28,6,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,858.5,-858.5,858.5,0,0,858.5,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-06-28|Household|Brokerage ETF|858.5|investment
TXN00272,2021-06-21,2021,6,21,6,Marek,Marek,family,Tax Office,refunds,refunds,refund,checking,bank_transfer,in,408.04,408.04,408.04,408.04,0,0,0,0,0,PLN,false,0,false,0,refund,Online,Online,,,none,0,2021-06-21|Marek|Tax Office|408.04|refunds
TXN00273,2021-07-26,2021,7,26,7,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,8350,8350,8350,8350,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2021-07-26|Anna|City Hospital|8350|income
TXN00274,2021-07-29,2021,7,29,7,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,1051.46,1051.46,1051.46,1051.46,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-07-29|Marek|Design Client A|1051.46|income
TXN00275,2021-07-19,2021,7,19,7,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,656.07,656.07,656.07,656.07,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-07-19|Marek|Design Client A|656.07|income
TXN00276,2021-07-12,2021,7,12,7,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,327.02,327.02,327.02,327.02,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-07-12|Marek|Consulting Client|327.02|income
